Customer_ID,Customer_Name,Gender,Age,City
CUST02525,Customer_2525,Female,45,Bangalore
CUST02526,Customer_2526,Male,22,Pune
CUST02527,Customer_2527,Male,43,Bangalore
CUST02528,Customer_2528,Male,40,Pune
CUST02529,Customer_2529,Male,56,Bangalore
CUST02530,Customer_2530,Female,22,Delhi
CUST02531,Customer_2531,Male,22,Hyderabad
CUST02532,Customer_2532,Male,43,Pune
CUST02533,Customer_2533,Female,30,Delhi
CUST02534,Customer_2534,Female,34,Delhi
CUST02535,Customer_2535,Male,44,Delhi
CUST02536,Customer_2536,Male,19,Pune
CUST02537,Customer_2537,Male,44,Bangalore
CUST02538,Customer_2538,Male,59,Chennai
CUST02539,Customer_2539,Male,31,Chennai
CUST02540,Customer_2540,Male,56,Mumbai
CUST02541,Customer_2541,Female,36,Bangalore
CUST02542,Customer_2542,Female,57,Bangalore
CUST02543,Customer_2543,Female,27,Delhi
CUST02544,Customer_2544,Male,54,Pune
CUST02545,Customer_2545,Male,42,Mumbai
CUST02546,Customer_2546,Female,43,Bangalore
CUST02547,Customer_2547,Female,24,Pune
CUST02548,Customer_2548,Male,44,Delhi
CUST02549,Customer_2549,Female,53,Bangalore
CUST02550,Customer_2550,Male,60,Chennai
CUST02551,Customer_2551,Male,38,Hyderabad
CUST02552,Customer_2552,Female,19,Chennai
CUST02553,Customer_2553,Male,38,Hyderabad
CUST02554,Customer_2554,Male,53,Bangalore
CUST02555,Customer_2555,Male,31,Pune
CUST02556,Customer_2556,Female,48,Chennai
CUST02557,Customer_2557,Male,36,Chennai
CUST02558,Customer_2558,Female,57,Mumbai
CUST02559,Customer_2559,Male,55,Hyderabad
CUST02560,Customer_2560,Male,46,Hyderabad
CUST02561,Customer_2561,Female,52,Delhi
CUST02562,Customer_2562,Female,27,Mumbai
CUST02563,Customer_2563,Male,35,Delhi
CUST02564,Customer_2564,Female,18,Pune
CUST02565,Customer_2565,Female,51,Hyderabad
CUST02566,Customer_2566,Female,59,Chennai
CUST02567,Customer_2567,Female,32,Mumbai
CUST02568,Customer_2568,Male,34,Chennai
CUST02569,Customer_2569,Male,36,Delhi
CUST02570,Customer_2570,Female,56,Hyderabad
CUST02571,Customer_2571,Male,45,Delhi
CUST02572,Customer_2572,Male,51,Pune
CUST02573,Customer_2573,Male,24,Delhi
CUST02574,Customer_2574,Female,58,Mumbai
CUST02575,Customer_2575,Female,45,Bangalore
CUST02576,Customer_2576,Female,46,Chennai
CUST02577,Customer_2577,Female,59,Bangalore
CUST02578,Customer_2578,Male,41,Hyderabad
CUST02579,Customer_2579,Female,56,Chennai
CUST02580,Customer_2580,Female,39,Chennai
CUST02581,Customer_2581,Female,49,Bangalore
CUST02582,Customer_2582,Female,37,Bangalore
CUST02583,Customer_2583,Female,43,Chennai
CUST02584,Customer_2584,Female,50,Pune
CUST02585,Customer_2585,Male,27,Delhi
CUST02586,Customer_2586,Female,59,Bangalore
CUST02587,Customer_2587,Male,32,Bangalore
CUST02588,Customer_2588,Female,27,Mumbai
CUST02589,Customer_2589,Male,30,Pune
CUST02590,Customer_2590,Male,54,Pune
CUST02591,Customer_2591,Male,28,Chennai
CUST02592,Customer_2592,Male,30,Mumbai
CUST02593,Customer_2593,Female,37,Bangalore
CUST02594,Customer_2594,Male,31,Mumbai
CUST02595,Customer_2595,Female,57,Chennai
CUST02596,Customer_2596,Female,47,Pune
CUST02597,Customer_2597,Male,41,Chennai
CUST02598,Customer_2598,Female,41,Pune
CUST02599,Customer_2599,Male,60,Bangalore
CUST02600,Customer_2600,Female,49,Pune
CUST02601,Customer_2601,Female,55,Mumbai
CUST02602,Customer_2602,Female,32,Chennai
CUST02603,Customer_2603,Female,51,Bangalore
CUST02604,Customer_2604,Male,46,Mumbai
CUST02605,Customer_2605,Female,43,Bangalore
CUST02606,Customer_2606,Female,51,Chennai
CUST02607,Customer_2607,Female,33,Chennai
CUST02608,Customer_2608,Male,52,Hyderabad
CUST02609,Customer_2609,Female,26,Mumbai
CUST02610,Customer_2610,Male,40,Bangalore
CUST02611,Customer_2611,Male,33,Pune
CUST02612,Customer_2612,Male,18,Pune
CUST02613,Customer_2613,Male,26,Hyderabad
CUST02614,Customer_2614,Female,46,Hyderabad
CUST02615,Customer_2615,Female,57,Hyderabad
CUST02616,Customer_2616,Female,48,Mumbai
CUST02617,Customer_2617,Female,31,Chennai
CUST02618,Customer_2618,Female,20,Delhi
CUST02619,Customer_2619,Female,47,Chennai
CUST02620,Customer_2620,Female,56,Chennai
CUST02621,Customer_2621,Male,49,Pune
CUST02622,Customer_2622,Female,59,Bangalore
CUST02623,Customer_2623,Female,20,Pune
CUST02624,Customer_2624,Female,56,Hyderabad
CUST02625,Customer_2625,Female,36,Hyderabad
CUST02626,Customer_2626,Male,51,Delhi
CUST02627,Customer_2627,Male,29,Mumbai
CUST02628,Customer_2628,Male,35,Delhi
CUST02629,Customer_2629,Male,42,Hyderabad
CUST02630,Customer_2630,Female,34,Bangalore
CUST02631,Customer_2631,Female,55,Pune
CUST02632,Customer_2632,Male,32,Hyderabad
CUST02633,Customer_2633,Male,40,Mumbai
CUST02634,Customer_2634,Female,33,Delhi
CUST02635,Customer_2635,Female,35,Hyderabad
CUST02636,Customer_2636,Male,25,Chennai
CUST02637,Customer_2637,Female,28,Pune
CUST02638,Customer_2638,Male,57,Bangalore
CUST02639,Customer_2639,Male,19,Mumbai
CUST02640,Customer_2640,Female,54,Delhi
CUST02641,Customer_2641,Male,20,Delhi
CUST02642,Customer_2642,Female,22,Hyderabad
CUST02643,Customer_2643,Female,53,Mumbai
CUST02644,Customer_2644,Female,49,Bangalore
CUST02645,Customer_2645,Male,39,Delhi
CUST02646,Customer_2646,Female,45,Chennai
CUST02647,Customer_2647,Female,37,Chennai
CUST02648,Customer_2648,Male,55,Mumbai
CUST02649,Customer_2649,Female,42,Chennai
CUST02650,Customer_2650,Male,49,Mumbai
CUST02651,Customer_2651,Male,18,Chennai
CUST02652,Customer_2652,Female,52,Bangalore
CUST02653,Customer_2653,Male,19,Mumbai
CUST02654,Customer_2654,Male,54,Chennai
CUST02655,Customer_2655,Female,53,Chennai
CUST02656,Customer_2656,Female,24,Bangalore
CUST02657,Customer_2657,Male,48,Bangalore
CUST02658,Customer_2658,Female,38,Delhi
CUST02659,Customer_2659,Female,40,Delhi
CUST02660,Customer_2660,Female,55,Bangalore
CUST02661,Customer_2661,Male,51,Chennai
CUST02662,Customer_2662,Male,26,Pune
CUST02663,Customer_2663,Male,35,Bangalore
CUST02664,Customer_2664,Male,29,Pune
CUST02665,Customer_2665,Male,19,Hyderabad
CUST02666,Customer_2666,Male,48,Chennai
CUST02667,Customer_2667,Female,32,Hyderabad
CUST02668,Customer_2668,Male,39,Mumbai
CUST02669,Customer_2669,Female,60,Hyderabad
CUST02670,Customer_2670,Male,20,Delhi
CUST02671,Customer_2671,Female,46,Delhi
CUST02672,Customer_2672,Female,49,Mumbai
CUST02673,Customer_2673,Male,18,Bangalore
CUST02674,Customer_2674,Female,50,Bangalore
CUST02675,Customer_2675,Male,58,Hyderabad
CUST02676,Customer_2676,Male,36,Pune
CUST02677,Customer_2677,Male,26,Mumbai
CUST02678,Customer_2678,Female,29,Mumbai
CUST02679,Customer_2679,Male,47,Hyderabad
CUST02680,Customer_2680,Male,50,Hyderabad
CUST02681,Customer_2681,Male,30,Chennai
CUST02682,Customer_2682,Male,23,Pune
CUST02683,Customer_2683,Male,23,Delhi
CUST02684,Customer_2684,Female,24,Chennai
CUST02685,Customer_2685,Female,44,Bangalore
CUST02686,Customer_2686,Female,27,Mumbai
CUST02687,Customer_2687,Female,42,Pune
CUST02688,Customer_2688,Female,24,Chennai
CUST02689,Customer_2689,Female,27,Bangalore
CUST02690,Customer_2690,Male,37,Bangalore
CUST02691,Customer_2691,Female,42,Mumbai
CUST02692,Customer_2692,Male,49,Chennai
CUST02693,Customer_2693,Male,50,Bangalore
CUST02694,Customer_2694,Female,32,Bangalore
CUST02695,Customer_2695,Female,38,Delhi
CUST02696,Customer_2696,Male,33,Mumbai
CUST02697,Customer_2697,Male,37,Delhi
CUST02698,Customer_2698,Female,24,Hyderabad
CUST02699,Customer_2699,Female,54,Bangalore
CUST02700,Customer_2700,Female,22,Hyderabad
CUST02701,Customer_2701,Female,48,Pune
CUST02702,Customer_2702,Male,18,Hyderabad
CUST02703,Customer_2703,Male,51,Pune
CUST02704,Customer_2704,Male,43,Hyderabad
CUST02705,Customer_2705,Female,30,Hyderabad
CUST02706,Customer_2706,Male,36,Mumbai
CUST02707,Customer_2707,Male,20,Chennai
CUST02708,Customer_2708,Male,22,Delhi
CUST02709,Customer_2709,Male,55,Delhi
CUST02710,Customer_2710,Male,60,Chennai
CUST02711,Customer_2711,Female,59,Hyderabad
CUST02712,Customer_2712,Female,35,Chennai
CUST02713,Customer_2713,Male,47,Mumbai
CUST02714,Customer_2714,Male,60,Mumbai
CUST02715,Customer_2715,Male,47,Delhi
CUST02716,Customer_2716,Male,26,Hyderabad
CUST02717,Customer_2717,Female,39,Bangalore
CUST02718,Customer_2718,Female,49,Pune
CUST02719,Customer_2719,Female,36,Chennai
CUST02720,Customer_2720,Female,29,Mumbai
CUST02721,Customer_2721,Male,48,Pune
CUST02722,Customer_2722,Female,59,Mumbai
CUST02723,Customer_2723,Female,18,Bangalore
CUST02724,Customer_2724,Male,31,Pune
CUST02725,Customer_2725,Male,25,Bangalore
CUST02726,Customer_2726,Female,27,Chennai
CUST02727,Customer_2727,Female,49,Bangalore
CUST02728,Customer_2728,Female,59,Delhi
CUST02729,Customer_2729,Male,33,Chennai
CUST02730,Customer_2730,Female,18,Chennai
CUST02731,Customer_2731,Male,53,Chennai
CUST02732,Customer_2732,Male,44,Pune
CUST02733,Customer_2733,Female,43,Hyderabad
CUST02734,Customer_2734,Male,19,Pune
CUST02735,Customer_2735,Male,24,Chennai
CUST02736,Customer_2736,Female,33,Mumbai
CUST02737,Customer_2737,Female,52,Chennai
CUST02738,Customer_2738,Male,34,Delhi
CUST02739,Customer_2739,Male,53,Chennai
CUST02740,Customer_2740,Male,21,Hyderabad
CUST02741,Customer_2741,Male,54,Delhi
CUST02742,Customer_2742,Male,46,Mumbai
CUST02743,Customer_2743,Female,30,Mumbai
CUST02744,Customer_2744,Male,52,Chennai
CUST02745,Customer_2745,Female,58,Delhi
CUST02746,Customer_2746,Female,23,Delhi
CUST02747,Customer_2747,Female,42,Pune
CUST02748,Customer_2748,Female,53,Pune
CUST02749,Customer_2749,Male,60,Hyderabad
CUST02750,Customer_2750,Female,51,Delhi
CUST02751,Customer_2751,Female,28,Mumbai
CUST02752,Customer_2752,Female,55,Bangalore
CUST02753,Customer_2753,Male,44,Delhi
CUST02754,Customer_2754,Female,59,Hyderabad
CUST02755,Customer_2755,Female,31,Delhi
CUST02756,Customer_2756,Male,37,Bangalore
CUST02757,Customer_2757,Male,24,Delhi
CUST02758,Customer_2758,Female,44,Pune
CUST02759,Customer_2759,Male,22,Chennai
CUST02760,Customer_2760,Male,40,Hyderabad
CUST02761,Customer_2761,Male,44,Chennai
CUST02762,Customer_2762,Male,50,Delhi
CUST02763,Customer_2763,Female,51,Bangalore
CUST02764,Customer_2764,Female,52,Delhi
CUST02765,Customer_2765,Female,45,Chennai
CUST02766,Customer_2766,Male,20,Chennai
CUST02767,Customer_2767,Male,44,Delhi
CUST02768,Customer_2768,Female,54,Pune
CUST02769,Customer_2769,Female,33,Bangalore
CUST02770,Customer_2770,Female,50,Pune
CUST02771,Customer_2771,Female,53,Mumbai
CUST02772,Customer_2772,Male,39,Delhi
CUST02773,Customer_2773,Male,25,Bangalore
CUST02774,Customer_2774,Male,55,Chennai
CUST02775,Customer_2775,Male,19,Chennai
CUST02776,Customer_2776,Female,32,Bangalore
CUST02777,Customer_2777,Female,49,Bangalore
CUST02778,Customer_2778,Male,30,Chennai
CUST02779,Customer_2779,Female,33,Delhi
CUST02780,Customer_2780,Male,60,Delhi
CUST02781,Customer_2781,Male,27,Pune
CUST02782,Customer_2782,Male,22,Hyderabad
CUST02783,Customer_2783,Male,55,Hyderabad
CUST02784,Customer_2784,Female,45,Hyderabad
CUST02785,Customer_2785,Male,22,Hyderabad
CUST02786,Customer_2786,Female,53,Bangalore
CUST02787,Customer_2787,Male,53,Pune
CUST02788,Customer_2788,Female,29,Chennai
CUST02789,Customer_2789,Female,38,Bangalore
CUST02790,Customer_2790,Female,29,Chennai
CUST02791,Customer_2791,Male,51,Pune
CUST02792,Customer_2792,Female,54,Hyderabad
CUST02793,Customer_2793,Male,35,Delhi
CUST02794,Customer_2794,Female,44,Delhi
CUST02795,Customer_2795,Male,24,Pune
CUST02796,Customer_2796,Female,44,Mumbai
CUST02797,Customer_2797,Male,38,Pune
CUST02798,Customer_2798,Male,22,Hyderabad
CUST02799,Customer_2799,Male,34,Pune
CUST02800,Customer_2800,Male,38,Mumbai
CUST02801,Customer_2801,Male,35,Pune
CUST02802,Customer_2802,Male,54,Pune
CUST02803,Customer_2803,Female,48,Pune
CUST02804,Customer_2804,Male,42,Delhi
CUST02805,Customer_2805,Female,57,Bangalore
CUST02806,Customer_2806,Male,20,Delhi
CUST02807,Customer_2807,Female,57,Delhi
CUST02808,Customer_2808,Male,33,Pune
CUST02809,Customer_2809,Female,56,Mumbai
CUST02810,Customer_2810,Female,37,Mumbai
CUST02811,Customer_2811,Female,52,Mumbai
CUST02812,Customer_2812,Female,30,Bangalore
CUST02813,Customer_2813,Female,60,Hyderabad
CUST02814,Customer_2814,Male,26,Pune
CUST02815,Customer_2815,Male,42,Bangalore
CUST02816,Customer_2816,Male,43,Chennai
CUST02817,Customer_2817,Male,48,Bangalore
CUST02818,Customer_2818,Male,47,Chennai
CUST02819,Customer_2819,Male,46,Pune
CUST02820,Customer_2820,Female,24,Bangalore
CUST02821,Customer_2821,Female,49,Hyderabad
CUST02822,Customer_2822,Female,50,Bangalore
CUST02823,Customer_2823,Male,32,Mumbai
CUST02824,Customer_2824,Female,21,Chennai
CUST02825,Customer_2825,Female,26,Delhi
CUST02826,Customer_2826,Female,31,Mumbai
CUST02827,Customer_2827,Female,19,Pune
CUST02828,Customer_2828,Male,38,Mumbai
CUST02829,Customer_2829,Female,38,Pune
CUST02830,Customer_2830,Female,54,Delhi
CUST02831,Customer_2831,Female,46,Delhi
CUST02832,Customer_2832,Male,55,Chennai
CUST02833,Customer_2833,Female,59,Chennai
CUST02834,Customer_2834,Male,39,Mumbai
CUST02835,Customer_2835,Male,53,Bangalore
CUST02836,Customer_2836,Male,32,Delhi
CUST02837,Customer_2837,Female,28,Pune
CUST02838,Customer_2838,Female,51,Pune
CUST02839,Customer_2839,Male,44,Bangalore
CUST02840,Customer_2840,Female,34,Delhi
CUST02841,Customer_2841,Male,38,Hyderabad
CUST02842,Customer_2842,Female,26,Hyderabad
CUST02843,Customer_2843,Female,22,Pune
CUST02844,Customer_2844,Female,26,Pune
CUST02845,Customer_2845,Female,22,Pune
CUST02846,Customer_2846,Female,46,Mumbai
CUST02847,Customer_2847,Female,59,Mumbai
CUST02848,Customer_2848,Male,46,Chennai
CUST02849,Customer_2849,Female,19,Mumbai
CUST02850,Customer_2850,Female,42,Mumbai
CUST02851,Customer_2851,Male,35,Hyderabad
CUST02852,Customer_2852,Female,47,Hyderabad
CUST02853,Customer_2853,Female,36,Bangalore
CUST02854,Customer_2854,Female,42,Delhi
CUST02855,Customer_2855,Female,49,Pune
CUST02856,Customer_2856,Female,37,Bangalore
CUST02857,Customer_2857,Female,48,Mumbai
CUST02858,Customer_2858,Male,18,Chennai
CUST02859,Customer_2859,Male,34,Bangalore
CUST02860,Customer_2860,Male,22,Mumbai
CUST02861,Customer_2861,Male,19,Bangalore
CUST02862,Customer_2862,Male,60,Delhi
CUST02863,Customer_2863,Female,30,Hyderabad
CUST02864,Customer_2864,Male,43,Mumbai
CUST02865,Customer_2865,Female,21,Bangalore
CUST02866,Customer_2866,Male,40,Hyderabad
CUST02867,Customer_2867,Male,40,Delhi
CUST02868,Customer_2868,Female,34,Pune
CUST02869,Customer_2869,Female,46,Pune
CUST02870,Customer_2870,Female,48,Mumbai
CUST02871,Customer_2871,Female,39,Chennai
CUST02872,Customer_2872,Male,55,Chennai
CUST02873,Customer_2873,Male,48,Delhi
CUST02874,Customer_2874,Female,39,Hyderabad
CUST02875,Customer_2875,Male,51,Chennai
CUST02876,Customer_2876,Male,38,Bangalore
CUST02877,Customer_2877,Male,28,Hyderabad
CUST02878,Customer_2878,Male,21,Hyderabad
CUST02879,Customer_2879,Male,25,Chennai
CUST02880,Customer_2880,Male,28,Hyderabad
CUST02881,Customer_2881,Male,45,Delhi
CUST02882,Customer_2882,Male,32,Delhi
CUST02883,Customer_2883,Male,38,Chennai
CUST02884,Customer_2884,Female,27,Hyderabad
CUST02885,Customer_2885,Male,59,Bangalore
CUST02886,Customer_2886,Female,23,Delhi
CUST02887,Customer_2887,Female,46,Mumbai
CUST02888,Customer_2888,Female,22,Hyderabad
CUST02889,Customer_2889,Female,52,Chennai
CUST02890,Customer_2890,Male,41,Mumbai
CUST02891,Customer_2891,Male,32,Delhi
CUST02892,Customer_2892,Female,40,Bangalore
CUST02893,Customer_2893,Female,39,Mumbai
CUST02894,Customer_2894,Female,30,Chennai
CUST02895,Customer_2895,Male,28,Bangalore
CUST02896,Customer_2896,Male,51,Bangalore
CUST02897,Customer_2897,Male,54,Pune
CUST02898,Customer_2898,Female,41,Delhi
CUST02899,Customer_2899,Male,40,Mumbai
CUST02900,Customer_2900,Male,52,Delhi
CUST02901,Customer_2901,Male,58,Bangalore
CUST02902,Customer_2902,Male,53,Bangalore
CUST02903,Customer_2903,Male,23,Chennai
CUST02904,Customer_2904,Male,26,Delhi
CUST02905,Customer_2905,Male,34,Hyderabad
CUST02906,Customer_2906,Male,54,Chennai
CUST02907,Customer_2907,Male,50,Pune
CUST02908,Customer_2908,Male,30,Bangalore
CUST02909,Customer_2909,Male,36,Hyderabad
CUST02910,Customer_2910,Male,48,Chennai
CUST02911,Customer_2911,Female,27,Delhi
CUST02912,Customer_2912,Female,55,Delhi
CUST02913,Customer_2913,Female,47,Pune
CUST02914,Customer_2914,Male,55,Bangalore
CUST02915,Customer_2915,Female,18,Delhi
CUST02916,Customer_2916,Female,41,Hyderabad
CUST02917,Customer_2917,Male,23,Chennai
CUST02918,Customer_2918,Female,18,Hyderabad
CUST02919,Customer_2919,Female,50,Mumbai
CUST02920,Customer_2920,Male,46,Hyderabad
CUST02921,Customer_2921,Female,52,Pune
CUST02922,Customer_2922,Male,32,Hyderabad
CUST02923,Customer_2923,Male,35,Mumbai
CUST02924,Customer_2924,Male,42,Chennai
CUST02925,Customer_2925,Male,44,Pune
CUST02926,Customer_2926,Male,18,Bangalore
CUST02927,Customer_2927,Female,28,Pune
CUST02928,Customer_2928,Male,56,Bangalore
CUST02929,Customer_2929,Female,28,Bangalore
CUST02930,Customer_2930,Female,51,Pune
CUST02931,Customer_2931,Female,34,Bangalore
CUST02932,Customer_2932,Female,58,Chennai
CUST02933,Customer_2933,Female,30,Pune
CUST02934,Customer_2934,Female,60,Hyderabad
CUST02935,Customer_2935,Female,25,Pune
CUST02936,Customer_2936,Male,32,Mumbai
CUST02937,Customer_2937,Female,45,Bangalore
CUST02938,Customer_2938,Male,38,Delhi
CUST02939,Customer_2939,Female,51,Chennai
CUST02940,Customer_2940,Female,57,Delhi
CUST02941,Customer_2941,Male,36,Delhi
CUST02942,Customer_2942,Female,43,Delhi
CUST02943,Customer_2943,Female,23,Hyderabad
CUST02944,Customer_2944,Male,18,Mumbai
CUST02945,Customer_2945,Male,52,Mumbai
CUST02946,Customer_2946,Female,41,Pune
CUST02947,Customer_2947,Male,30,Delhi
CUST02948,Customer_2948,Female,38,Hyderabad
CUST02949,Customer_2949,Male,35,Chennai
CUST02950,Customer_2950,Female,46,Chennai
CUST02951,Customer_2951,Female,25,Delhi
CUST02952,Customer_2952,Male,35,Bangalore
CUST02953,Customer_2953,Female,46,Hyderabad
CUST02954,Customer_2954,Male,60,Hyderabad
CUST02955,Customer_2955,Female,56,Hyderabad
CUST02956,Customer_2956,Male,57,Pune
CUST02957,Customer_2957,Female,54,Bangalore
CUST02958,Customer_2958,Female,41,Bangalore
CUST02959,Customer_2959,Male,49,Mumbai
CUST02960,Customer_2960,Female,48,Delhi
CUST02961,Customer_2961,Female,25,Bangalore
CUST02962,Customer_2962,Male,31,Pune
CUST02963,Customer_2963,Male,30,Mumbai
CUST02964,Customer_2964,Female,37,Delhi
CUST02965,Customer_2965,Female,55,Pune
CUST02966,Customer_2966,Female,36,Chennai
CUST02967,Customer_2967,Female,22,Hyderabad
CUST02968,Customer_2968,Female,25,Pune
CUST02969,Customer_2969,Female,36,Pune
CUST02970,Customer_2970,Male,44,Chennai
CUST02971,Customer_2971,Female,50,Mumbai
CUST02972,Customer_2972,Male,48,Hyderabad
CUST02973,Customer_2973,Male,51,Delhi
CUST02974,Customer_2974,Female,47,Pune
CUST02975,Customer_2975,Female,60,Chennai
CUST02976,Customer_2976,Female,52,Delhi
CUST02977,Customer_2977,Female,56,Bangalore
CUST02978,Customer_2978,Female,55,Hyderabad
CUST02979,Customer_2979,Male,38,Mumbai
CUST02980,Customer_2980,Female,38,Chennai
CUST02981,Customer_2981,Male,28,Delhi
CUST02982,Customer_2982,Male,55,Chennai
CUST02983,Customer_2983,Female,50,Mumbai
CUST02984,Customer_2984,Female,40,Pune
CUST02985,Customer_2985,Female,24,Chennai
CUST02986,Customer_2986,Male,25,Hyderabad
CUST02987,Customer_2987,Male,40,Mumbai
CUST02988,Customer_2988,Male,37,Pune
CUST02989,Customer_2989,Male,60,Delhi
CUST02990,Customer_2990,Male,38,Mumbai
CUST02991,Customer_2991,Female,24,Bangalore
CUST02992,Customer_2992,Male,43,Pune
CUST02993,Customer_2993,Female,38,Delhi
CUST02994,Customer_2994,Male,49,Bangalore
CUST02995,Customer_2995,Male,48,Bangalore
CUST02996,Customer_2996,Male,18,Hyderabad
CUST02997,Customer_2997,Male,43,Delhi
CUST02998,Customer_2998,Female,22,Mumbai
CUST02999,Customer_2999,Female,39,Chennai
CUST03000,Customer_3000,Male,46,Hyderabad
CUST03001,Customer_3001,Male,21,Hyderabad
CUST03002,Customer_3002,Female,54,Delhi
CUST03003,Customer_3003,Male,53,Mumbai
CUST03004,Customer_3004,Female,30,Bangalore
CUST03005,Customer_3005,Female,54,Delhi
CUST03006,Customer_3006,Male,54,Chennai
CUST03007,Customer_3007,Female,54,Pune
CUST03008,Customer_3008,Male,45,Pune
CUST03009,Customer_3009,Male,21,Bangalore
CUST03010,Customer_3010,Male,36,Bangalore
CUST03011,Customer_3011,Female,23,Chennai
CUST03012,Customer_3012,Female,32,Mumbai
CUST03013,Customer_3013,Female,18,Mumbai
CUST03014,Customer_3014,Female,31,Chennai
CUST03015,Customer_3015,Male,24,Mumbai
CUST03016,Customer_3016,Female,52,Chennai
CUST03017,Customer_3017,Male,46,Delhi
CUST03018,Customer_3018,Male,44,Mumbai
CUST03019,Customer_3019,Female,19,Pune
CUST03020,Customer_3020,Female,44,Chennai
CUST03021,Customer_3021,Female,37,Mumbai
CUST03022,Customer_3022,Male,28,Pune
CUST03023,Customer_3023,Male,57,Chennai
CUST03024,Customer_3024,Male,35,Mumbai
CUST03025,Customer_3025,Female,43,Bangalore
CUST03026,Customer_3026,Female,31,Hyderabad
CUST03027,Customer_3027,Male,55,Delhi
CUST03028,Customer_3028,Female,54,Mumbai
CUST03029,Customer_3029,Female,48,Hyderabad
CUST03030,Customer_3030,Male,57,Pune
CUST03031,Customer_3031,Male,53,Delhi
CUST03032,Customer_3032,Male,30,Bangalore
CUST03033,Customer_3033,Female,55,Delhi
CUST03034,Customer_3034,Male,18,Hyderabad
CUST03035,Customer_3035,Male,26,Mumbai
CUST03036,Customer_3036,Male,40,Delhi
CUST03037,Customer_3037,Male,43,Bangalore
CUST03038,Customer_3038,Male,55,Hyderabad
CUST03039,Customer_3039,Female,30,Mumbai
CUST03040,Customer_3040,Female,21,Chennai
CUST03041,Customer_3041,Female,51,Hyderabad
CUST03042,Customer_3042,Female,54,Bangalore
CUST03043,Customer_3043,Male,29,Pune
CUST03044,Customer_3044,Female,60,Pune
CUST03045,Customer_3045,Female,29,Hyderabad
CUST03046,Customer_3046,Male,24,Bangalore
CUST03047,Customer_3047,Male,23,Mumbai
CUST03048,Customer_3048,Male,29,Pune
CUST03049,Customer_3049,Female,56,Chennai
CUST03050,Customer_3050,Female,39,Bangalore
CUST03051,Customer_3051,Female,40,Chennai
CUST03052,Customer_3052,Female,18,Hyderabad
CUST03053,Customer_3053,Female,27,Chennai
CUST03054,Customer_3054,Female,47,Bangalore
CUST03055,Customer_3055,Male,30,Pune
CUST03056,Customer_3056,Female,55,Delhi
CUST03057,Customer_3057,Male,28,Mumbai
CUST03058,Customer_3058,Female,46,Chennai
CUST03059,Customer_3059,Female,29,Pune
CUST03060,Customer_3060,Female,30,Hyderabad
CUST03061,Customer_3061,Male,58,Mumbai
CUST03062,Customer_3062,Female,38,Bangalore
CUST03063,Customer_3063,Male,60,Pune
CUST03064,Customer_3064,Male,47,Pune
CUST03065,Customer_3065,Male,46,Mumbai
CUST03066,Customer_3066,Male,38,Chennai
CUST03067,Customer_3067,Female,35,Hyderabad
CUST03068,Customer_3068,Male,20,Pune
CUST03069,Customer_3069,Female,59,Mumbai
CUST03070,Customer_3070,Female,50,Mumbai
CUST03071,Customer_3071,Female,48,Pune
CUST03072,Customer_3072,Male,55,Bangalore
CUST03073,Customer_3073,Male,23,Pune
CUST03074,Customer_3074,Male,21,Delhi
CUST03075,Customer_3075,Female,55,Mumbai
CUST03076,Customer_3076,Male,37,Delhi
CUST03077,Customer_3077,Male,44,Chennai
CUST03078,Customer_3078,Female,50,Chennai
CUST03079,Customer_3079,Male,48,Hyderabad
CUST03080,Customer_3080,Female,49,Mumbai
CUST03081,Customer_3081,Male,20,Bangalore
CUST03082,Customer_3082,Male,34,Delhi
CUST03083,Customer_3083,Male,59,Hyderabad
CUST03084,Customer_3084,Female,60,Bangalore
CUST03085,Customer_3085,Male,21,Chennai
CUST03086,Customer_3086,Female,26,Hyderabad
CUST03087,Customer_3087,Male,33,Chennai
CUST03088,Customer_3088,Female,22,Chennai
CUST03089,Customer_3089,Female,58,Delhi
CUST03090,Customer_3090,Male,21,Pune
CUST03091,Customer_3091,Female,52,Chennai
CUST03092,Customer_3092,Female,20,Bangalore
CUST03093,Customer_3093,Male,51,Mumbai
CUST03094,Customer_3094,Male,33,Chennai
CUST03095,Customer_3095,Female,47,Delhi
CUST03096,Customer_3096,Male,53,Delhi
CUST03097,Customer_3097,Female,44,Mumbai
CUST03098,Customer_3098,Female,24,Delhi
CUST03099,Customer_3099,Female,45,Delhi
CUST03100,Customer_3100,Male,54,Mumbai
CUST03101,Customer_3101,Male,38,Hyderabad
CUST03102,Customer_3102,Female,56,Pune
CUST03103,Customer_3103,Female,34,Chennai
CUST03104,Customer_3104,Male,55,Mumbai
CUST03105,Customer_3105,Female,27,Bangalore
CUST03106,Customer_3106,Female,38,Chennai
CUST03107,Customer_3107,Female,26,Pune
CUST03108,Customer_3108,Male,47,Hyderabad
CUST03109,Customer_3109,Male,23,Mumbai
CUST03110,Customer_3110,Female,22,Delhi
CUST03111,Customer_3111,Male,50,Hyderabad
CUST03112,Customer_3112,Male,60,Mumbai
CUST03113,Customer_3113,Male,37,Delhi
CUST03114,Customer_3114,Female,29,Chennai
CUST03115,Customer_3115,Male,33,Pune
CUST03116,Customer_3116,Male,50,Pune
CUST03117,Customer_3117,Female,31,Bangalore
CUST03118,Customer_3118,Male,34,Chennai
CUST03119,Customer_3119,Female,18,Bangalore
