Order_ID,Customer_ID,Order_Date,Product,Category,Quantity,Price,City,Total_Amount
ORD10638,CUST01127,03-03-2022,Mobile,Electronics,3,16594,Hyderabad,49782
ORD10639,CUST00269,25-03-2022,Headphones,Electronics,5,2524,Delhi,12620
ORD10640,CUST03901,24-11-2023,T-shirt,Fashion,5,19274,Chennai,96370
ORD10641,CUST04991,28-02-2023,T-shirt,Fashion,4,49205,Delhi,196820
ORD10642,CUST02140,08-09-2023,Headphones,Electronics,3,46480,Bangalore,139440
ORD10643,CUST01348,14-04-2023,Tablet,Electronics,4,41881,Hyderabad,167524
ORD10644,CUST03427,17-10-2022,T-shirt,Fashion,5,17873,Mumbai,89365
ORD10645,CUST04416,15-10-2022,Watch,Fashion,1,14117,Delhi,14117
ORD10646,CUST03569,26-03-2022,Watch,Fashion,4,12997,Bangalore,51988
ORD10647,CUST01793,07-08-2023,Shoes,Fashion,1,3165,Delhi,3165
ORD10648,CUST01665,23-01-2023,Camera,Electronics,4,36081,Hyderabad,144324
ORD10649,CUST01608,10-03-2022,Headphones,Electronics,4,35965,Hyderabad,143860
ORD10650,CUST04236,31-12-2022,Watch,Fashion,3,48666,Chennai,145998
ORD10651,CUST00244,22-06-2022,T-shirt,Fashion,3,35486,Hyderabad,106458
ORD10652,CUST03297,06-05-2023,Watch,Fashion,4,33636,Hyderabad,134544
ORD10653,CUST02640,08-06-2023,Camera,Electronics,5,37466,Bangalore,187330
ORD10654,CUST03465,11-11-2022,Tablet,Electronics,2,38368,Bangalore,76736
ORD10655,CUST03305,24-06-2022,T-shirt,Fashion,2,12518,Bangalore,25036
ORD10656,CUST04774,04-02-2022,Laptop,Electronics,1,5854,Pune,5854
ORD10657,CUST04648,10-04-2022,Watch,Fashion,4,43160,Pune,172640
ORD10658,CUST02877,24-10-2023,Laptop,Electronics,1,3185,Hyderabad,3185
ORD10659,CUST01879,27-03-2023,Laptop,Electronics,3,21592,Delhi,64776
ORD10660,CUST00450,15-07-2022,Watch,Fashion,1,1889,Bangalore,1889
ORD10661,CUST04211,17-05-2023,Shoes,Fashion,5,42894,Bangalore,214470
ORD10662,CUST02876,22-06-2023,Tablet,Electronics,5,19017,Pune,95085
ORD10663,CUST04850,30-08-2023,Tablet,Electronics,5,4734,Mumbai,23670
ORD10664,CUST01676,12-12-2022,Mobile,Electronics,4,23572,Delhi,94288
ORD10665,CUST01079,30-06-2023,Watch,Fashion,5,31102,Delhi,155510
ORD10666,CUST03631,02-08-2023,Tablet,Electronics,2,2472,Bangalore,4944
ORD10667,CUST01116,19-10-2022,T-shirt,Fashion,1,27546,Bangalore,27546
ORD10668,CUST04182,14-11-2023,Watch,Fashion,4,41798,Hyderabad,167192
ORD10669,CUST04877,22-08-2023,Shoes,Fashion,4,24045,Pune,96180
ORD10670,CUST00360,31-03-2022,Shoes,Fashion,4,9759,Pune,39036
ORD10671,CUST01453,15-04-2022,Laptop,Electronics,1,6244,Chennai,6244
ORD10672,CUST02220,24-02-2023,Shoes,Fashion,3,47690,Hyderabad,143070
ORD10673,CUST02418,29-11-2023,Camera,Electronics,5,24352,Chennai,121760
ORD10674,CUST03875,23-10-2022,Laptop,Electronics,2,29425,Bangalore,58850
ORD10675,CUST03080,28-06-2022,Mobile,Electronics,1,18300,Pune,18300
ORD10676,CUST04040,23-03-2023,Shoes,Fashion,5,13372,Chennai,66860
ORD10677,CUST01441,15-10-2022,Laptop,Electronics,3,13738,Hyderabad,41214
ORD10678,CUST00483,03-05-2023,Tablet,Electronics,3,7149,Chennai,21447
ORD10679,CUST00806,14-01-2023,Headphones,Electronics,2,44647,Bangalore,89294
ORD10680,CUST02880,31-07-2022,Tablet,Electronics,1,47020,Bangalore,47020
ORD10681,CUST02005,02-10-2022,Watch,Fashion,5,24276,Bangalore,121380
ORD10682,CUST04564,29-07-2022,Tablet,Electronics,2,49150,Delhi,98300
ORD10683,CUST01188,18-06-2022,T-shirt,Fashion,2,49354,Hyderabad,98708
ORD10684,CUST00309,06-08-2023,Camera,Electronics,3,12754,Delhi,38262
ORD10685,CUST01407,30-12-2023,Laptop,Electronics,4,44706,Chennai,178824
ORD10686,CUST00852,11-01-2023,Camera,Electronics,2,44613,Chennai,89226
ORD10687,CUST02048,21-11-2023,Shoes,Fashion,2,16674,Bangalore,33348
ORD10688,CUST02085,27-04-2022,T-shirt,Fashion,2,38899,Chennai,77798
ORD10689,CUST03046,12-01-2023,Watch,Fashion,1,32768,Hyderabad,32768
ORD10690,CUST04419,14-07-2022,Laptop,Electronics,2,2767,Mumbai,5534
ORD10691,CUST04815,12-03-2023,Mobile,Electronics,4,44004,Mumbai,176016
ORD10692,CUST01282,23-09-2023,Shoes,Fashion,5,27677,Bangalore,138385
ORD10693,CUST00603,07-02-2023,Headphones,Electronics,5,27742,Hyderabad,138710
ORD10694,CUST02061,21-07-2023,Camera,Electronics,2,10780,Mumbai,21560
ORD10695,CUST03082,01-03-2022,Camera,Electronics,2,9161,Mumbai,18322
ORD10696,CUST02533,29-11-2023,Headphones,Electronics,1,40611,Hyderabad,40611
ORD10697,CUST02537,12-03-2022,Mobile,Electronics,5,44855,Mumbai,224275
ORD10698,CUST02866,21-10-2023,Headphones,Electronics,2,9315,Chennai,18630
ORD10699,CUST01921,08-01-2022,Tablet,Electronics,4,22693,Mumbai,90772
ORD10700,CUST02591,30-05-2023,Mobile,Electronics,2,38347,Bangalore,76694
ORD10701,CUST00910,11-09-2022,T-shirt,Fashion,5,20682,Pune,103410
ORD10702,CUST00708,31-03-2023,T-shirt,Fashion,2,11028,Mumbai,22056
ORD10703,CUST01277,09-01-2022,Camera,Electronics,5,46059,Mumbai,230295
ORD10704,CUST00637,16-02-2023,Mobile,Electronics,1,12524,Bangalore,12524
ORD10705,CUST02932,19-02-2022,Headphones,Electronics,2,1779,Hyderabad,3558
ORD10706,CUST01949,30-09-2022,Mobile,Electronics,4,45964,Mumbai,183856
ORD10707,CUST00362,10-03-2023,Headphones,Electronics,5,45132,Pune,225660
ORD10708,CUST04806,03-02-2022,Tablet,Electronics,1,33253,Pune,33253
ORD10709,CUST04308,21-10-2022,T-shirt,Fashion,4,37782,Chennai,151128
ORD10710,CUST03980,06-03-2022,Tablet,Electronics,5,14074,Chennai,70370
ORD10711,CUST00033,31-12-2022,Mobile,Electronics,5,11857,Delhi,59285
ORD10712,CUST02364,04-06-2023,Mobile,Electronics,1,28471,Pune,28471
ORD10713,CUST00264,01-02-2023,Watch,Fashion,1,13874,Mumbai,13874
ORD10714,CUST00106,13-03-2023,Headphones,Electronics,1,45049,Bangalore,45049
ORD10715,CUST00838,10-08-2023,Tablet,Electronics,5,8703,Mumbai,43515
ORD10716,CUST00666,30-08-2023,Camera,Electronics,1,14085,Pune,14085
ORD10717,CUST04789,05-06-2022,Tablet,Electronics,3,43153,Chennai,129459
ORD10718,CUST02730,21-06-2022,Camera,Electronics,2,23577,Pune,47154
ORD10719,CUST02291,25-05-2023,Mobile,Electronics,4,7676,Delhi,30704
ORD10720,CUST03108,27-04-2023,Laptop,Electronics,2,21523,Bangalore,43046
ORD10721,CUST00357,31-12-2023,Shoes,Fashion,3,37249,Pune,111747
ORD10722,CUST00091,08-01-2022,Shoes,Fashion,1,17645,Delhi,17645
ORD10723,CUST02158,21-04-2022,Laptop,Electronics,1,49097,Hyderabad,49097
ORD10724,CUST01025,04-08-2023,Shoes,Fashion,1,38378,Bangalore,38378
ORD10725,CUST00156,14-10-2023,Shoes,Fashion,1,22403,Mumbai,22403
ORD10726,CUST02507,05-03-2023,T-shirt,Fashion,4,46467,Chennai,185868
ORD10727,CUST01481,17-07-2022,Headphones,Electronics,5,27245,Mumbai,136225
ORD10728,CUST02569,07-07-2022,Mobile,Electronics,4,8682,Hyderabad,34728
ORD10729,CUST04437,28-05-2023,T-shirt,Fashion,5,10385,Bangalore,51925
ORD10730,CUST01149,02-11-2022,Watch,Fashion,2,9540,Pune,19080
ORD10731,CUST01563,01-06-2023,Mobile,Electronics,4,35255,Hyderabad,141020
ORD10732,CUST01808,17-02-2023,Shoes,Fashion,2,36985,Chennai,73970
ORD10733,CUST02072,14-04-2022,Mobile,Electronics,5,6490,Pune,32450
ORD10734,CUST00286,26-06-2022,Mobile,Electronics,3,18907,Delhi,56721
ORD10735,CUST01160,19-01-2023,Tablet,Electronics,5,41461,Hyderabad,207305
ORD10736,CUST04144,16-12-2023,Tablet,Electronics,4,42733,Pune,170932
ORD10737,CUST03440,27-01-2023,T-shirt,Fashion,3,2514,Chennai,7542
ORD10738,CUST02973,06-11-2023,Headphones,Electronics,1,35590,Hyderabad,35590
ORD10739,CUST03339,27-06-2023,Headphones,Electronics,1,45086,Hyderabad,45086
ORD10740,CUST02068,08-10-2022,T-shirt,Fashion,3,32526,Pune,97578
ORD10741,CUST02910,04-12-2023,Laptop,Electronics,2,22283,Chennai,44566
ORD10742,CUST01358,25-05-2023,Headphones,Electronics,1,8790,Chennai,8790
ORD10743,CUST02856,23-11-2022,Headphones,Electronics,4,31162,Pune,124648
ORD10744,CUST00337,03-02-2022,Mobile,Electronics,5,3129,Chennai,15645
ORD10745,CUST04077,26-07-2023,T-shirt,Fashion,1,48301,Mumbai,48301
ORD10746,CUST03490,17-03-2022,Watch,Fashion,2,30576,Chennai,61152
ORD10747,CUST02420,21-01-2022,Headphones,Electronics,4,29447,Hyderabad,117788
ORD10748,CUST00755,06-10-2022,T-shirt,Fashion,3,1959,Bangalore,5877
ORD10749,CUST03287,17-03-2022,T-shirt,Fashion,3,33535,Delhi,100605
ORD10750,CUST02245,14-06-2022,Mobile,Electronics,5,5432,Delhi,27160
ORD10751,CUST04121,13-07-2022,Mobile,Electronics,3,30397,Bangalore,91191
ORD10752,CUST02953,19-01-2022,Tablet,Electronics,1,37274,Pune,37274
ORD10753,CUST00379,23-04-2023,Tablet,Electronics,2,15009,Pune,30018
ORD10754,CUST04670,27-02-2022,Mobile,Electronics,4,35215,Mumbai,140860
ORD10755,CUST00858,15-09-2022,Laptop,Electronics,3,5982,Pune,17946
ORD10756,CUST03408,25-01-2023,Watch,Fashion,5,37732,Bangalore,188660
ORD10757,CUST03769,26-11-2022,Tablet,Electronics,5,43115,Chennai,215575
ORD10758,CUST02583,21-09-2022,Headphones,Electronics,4,18322,Hyderabad,73288
ORD10759,CUST00733,26-07-2022,Mobile,Electronics,4,10833,Bangalore,43332
ORD10760,CUST00439,26-09-2023,Watch,Fashion,2,15369,Mumbai,30738
ORD10761,CUST02459,29-07-2022,T-shirt,Fashion,4,35785,Pune,143140
ORD10762,CUST03409,24-02-2023,Shoes,Fashion,2,38627,Mumbai,77254
ORD10763,CUST01121,26-11-2023,Headphones,Electronics,3,8143,Pune,24429
ORD10764,CUST02109,25-09-2023,Tablet,Electronics,1,5327,Pune,5327
ORD10765,CUST00190,05-10-2023,Camera,Electronics,1,45845,Chennai,45845
ORD10766,CUST01091,17-06-2023,Laptop,Electronics,1,31456,Delhi,31456
ORD10767,CUST01630,08-10-2023,Laptop,Electronics,5,5706,Delhi,28530
ORD10768,CUST00966,13-11-2022,Camera,Electronics,3,17385,Pune,52155
ORD10769,CUST02569,13-08-2023,Headphones,Electronics,5,48369,Mumbai,241845
ORD10770,CUST04521,18-08-2023,Watch,Fashion,3,3513,Pune,10539
ORD10771,CUST04491,12-11-2022,Tablet,Electronics,4,46058,Bangalore,184232
ORD10772,CUST03597,27-12-2022,Laptop,Electronics,5,13079,Hyderabad,65395
ORD10773,CUST01006,13-12-2023,Laptop,Electronics,2,45769,Bangalore,91538
ORD10774,CUST04634,04-09-2023,Laptop,Electronics,1,43430,Mumbai,43430
ORD10775,CUST00049,31-10-2023,Camera,Electronics,5,38777,Mumbai,193885
ORD10776,CUST03700,05-11-2022,Headphones,Electronics,3,696,Bangalore,2088
ORD10777,CUST00447,13-01-2023,T-shirt,Fashion,1,34519,Mumbai,34519
ORD10778,CUST02332,02-07-2023,Shoes,Fashion,1,37583,Chennai,37583
ORD10779,CUST00587,07-07-2023,Camera,Electronics,1,18807,Mumbai,18807
ORD10780,CUST03891,12-01-2023,Camera,Electronics,2,15156,Pune,30312
ORD10781,CUST02099,17-10-2022,Watch,Fashion,1,35467,Delhi,35467
ORD10782,CUST03872,22-12-2023,Headphones,Electronics,4,40875,Chennai,163500
ORD10783,CUST01878,04-10-2022,Camera,Electronics,2,49424,Mumbai,98848
ORD10784,CUST01505,30-03-2023,Mobile,Electronics,5,14013,Hyderabad,70065
ORD10785,CUST03795,31-03-2023,Watch,Fashion,5,11981,Bangalore,59905
ORD10786,CUST00987,09-03-2022,Shoes,Fashion,2,39041,Chennai,78082
ORD10787,CUST03622,21-01-2023,Headphones,Electronics,3,34972,Pune,104916
ORD10788,CUST00081,15-01-2022,Watch,Fashion,4,45289,Bangalore,181156
ORD10789,CUST02095,18-03-2022,Shoes,Fashion,1,17208,Hyderabad,17208
ORD10790,CUST00607,07-10-2022,Headphones,Electronics,5,29150,Pune,145750
ORD10791,CUST04890,19-07-2022,Camera,Electronics,1,785,Chennai,785
ORD10792,CUST03355,01-02-2022,Headphones,Electronics,3,41655,Bangalore,124965
ORD10793,CUST03029,28-10-2023,T-shirt,Fashion,1,39333,Chennai,39333
ORD10794,CUST01312,09-04-2022,Shoes,Fashion,2,24634,Chennai,49268
ORD10795,CUST03007,14-09-2023,Mobile,Electronics,1,46014,Bangalore,46014
ORD10796,CUST01377,12-03-2023,Laptop,Electronics,5,34859,Delhi,174295
ORD10797,CUST04209,22-09-2023,T-shirt,Fashion,4,25780,Bangalore,103120
ORD10798,CUST04823,07-03-2023,Shoes,Fashion,1,24098,Pune,24098
ORD10799,CUST00687,08-10-2023,Tablet,Electronics,1,6933,Hyderabad,6933
ORD10800,CUST04573,09-10-2023,Tablet,Electronics,5,26043,Delhi,130215
ORD10801,CUST03959,17-05-2022,Tablet,Electronics,4,10475,Hyderabad,41900
ORD10802,CUST03592,02-05-2022,T-shirt,Fashion,2,10081,Hyderabad,20162
ORD10803,CUST04677,04-09-2022,T-shirt,Fashion,4,28885,Pune,115540
ORD10804,CUST01282,17-03-2022,Watch,Fashion,5,34235,Bangalore,171175
ORD10805,CUST02098,16-12-2023,Headphones,Electronics,2,11285,Chennai,22570
ORD10806,CUST04331,27-09-2023,Camera,Electronics,3,5283,Delhi,15849
ORD10807,CUST03363,19-02-2023,Shoes,Fashion,5,28892,Mumbai,144460
ORD10808,CUST01358,16-06-2023,Laptop,Electronics,3,45130,Pune,135390
ORD10809,CUST01064,25-10-2022,Headphones,Electronics,1,49073,Mumbai,49073
ORD10810,CUST01584,18-06-2023,T-shirt,Fashion,3,20212,Pune,60636
ORD10811,CUST02486,13-10-2023,Shoes,Fashion,5,20292,Pune,101460
ORD10812,CUST03489,06-03-2022,Laptop,Electronics,2,40527,Mumbai,81054
ORD10813,CUST02345,12-04-2023,Mobile,Electronics,2,12260,Chennai,24520
ORD10814,CUST03815,11-04-2022,Camera,Electronics,4,38695,Hyderabad,154780
ORD10815,CUST02869,06-10-2022,Camera,Electronics,5,49686,Bangalore,248430
ORD10816,CUST01051,06-01-2023,Watch,Fashion,5,35762,Chennai,178810
ORD10817,CUST02081,07-12-2023,Shoes,Fashion,2,12522,Mumbai,25044
ORD10818,CUST04843,11-01-2023,Headphones,Electronics,1,11736,Bangalore,11736
ORD10819,CUST03280,19-06-2023,Laptop,Electronics,2,44862,Hyderabad,89724
ORD10820,CUST04563,14-12-2023,Headphones,Electronics,5,23031,Chennai,115155
ORD10821,CUST02767,21-01-2022,Laptop,Electronics,3,14155,Chennai,42465
ORD10822,CUST01587,01-01-2024,Laptop,Electronics,3,15037,Mumbai,45111
ORD10823,CUST02389,19-08-2023,T-shirt,Fashion,4,35625,Mumbai,142500
ORD10824,CUST00531,24-09-2022,Shoes,Fashion,4,31851,Bangalore,127404
ORD10825,CUST04396,01-08-2023,Mobile,Electronics,4,40341,Chennai,161364
ORD10826,CUST03291,13-04-2022,T-shirt,Fashion,3,43901,Chennai,131703
ORD10827,CUST03740,01-10-2022,Laptop,Electronics,5,48511,Bangalore,242555
ORD10828,CUST02101,17-11-2023,Mobile,Electronics,2,29821,Hyderabad,59642
ORD10829,CUST01228,29-05-2023,T-shirt,Fashion,5,29754,Hyderabad,148770
ORD10830,CUST03906,25-04-2022,Shoes,Fashion,1,9995,Chennai,9995
ORD10831,CUST04441,12-11-2022,Camera,Electronics,2,9833,Pune,19666
ORD10832,CUST03952,27-07-2022,Watch,Fashion,1,9206,Hyderabad,9206
ORD10833,CUST00045,24-02-2023,Laptop,Electronics,5,43070,Chennai,215350
ORD10834,CUST00529,20-12-2023,Mobile,Electronics,4,19653,Bangalore,78612
ORD10835,CUST00285,04-05-2022,Tablet,Electronics,3,48900,Chennai,146700
ORD10836,CUST04889,03-12-2023,T-shirt,Fashion,1,20644,Hyderabad,20644
ORD10837,CUST01846,09-05-2022,Mobile,Electronics,2,30808,Delhi,61616
ORD10838,CUST04457,19-01-2023,Watch,Fashion,2,39548,Pune,79096
ORD10839,CUST03040,19-12-2023,Tablet,Electronics,5,25214,Bangalore,126070
ORD10840,CUST00430,11-02-2023,Mobile,Electronics,4,38486,Pune,153944
ORD10841,CUST03351,13-09-2022,Laptop,Electronics,2,14304,Mumbai,28608
ORD10842,CUST01472,18-12-2022,Headphones,Electronics,3,42886,Chennai,128658
ORD10843,CUST03821,24-03-2023,Headphones,Electronics,1,18251,Chennai,18251
ORD10844,CUST03842,12-03-2022,T-shirt,Fashion,1,49854,Pune,49854
ORD10845,CUST00408,23-02-2022,Mobile,Electronics,1,45438,Mumbai,45438
ORD10846,CUST02386,12-03-2022,Watch,Fashion,4,49898,Chennai,199592
ORD10847,CUST00235,05-05-2022,Headphones,Electronics,1,3165,Chennai,3165
ORD10848,CUST01680,27-05-2022,T-shirt,Fashion,2,20619,Hyderabad,41238
ORD10849,CUST00031,25-02-2023,Tablet,Electronics,4,37011,Hyderabad,148044
ORD10850,CUST01902,31-03-2022,T-shirt,Fashion,4,6451,Delhi,25804
ORD10851,CUST03719,04-09-2022,T-shirt,Fashion,3,47458,Bangalore,142374
ORD10852,CUST04766,05-11-2022,Shoes,Fashion,4,20800,Chennai,83200
ORD10853,CUST04589,27-11-2023,Camera,Electronics,5,31304,Mumbai,156520
ORD10854,CUST00714,31-05-2022,Mobile,Electronics,4,38420,Pune,153680
ORD10855,CUST00051,09-10-2023,Watch,Fashion,3,49534,Delhi,148602
ORD10856,CUST04182,12-08-2022,T-shirt,Fashion,3,40693,Delhi,122079
ORD10857,CUST02613,25-06-2022,Camera,Electronics,3,926,Mumbai,2778
ORD10858,CUST01613,26-10-2022,Watch,Fashion,2,47379,Delhi,94758
ORD10859,CUST00742,30-07-2022,Shoes,Fashion,1,49628,Pune,49628
ORD10860,CUST04536,15-03-2023,Headphones,Electronics,3,726,Chennai,2178
ORD10861,CUST00114,11-03-2022,Laptop,Electronics,2,48166,Mumbai,96332
ORD10862,CUST00708,16-07-2023,Mobile,Electronics,2,35609,Bangalore,71218
ORD10863,CUST04472,15-11-2022,Tablet,Electronics,4,32264,Delhi,129056
ORD10864,CUST00527,30-10-2023,Laptop,Electronics,2,27517,Mumbai,55034
ORD10865,CUST03110,13-06-2022,Mobile,Electronics,1,2157,Pune,2157
ORD10866,CUST01921,06-05-2023,Mobile,Electronics,2,39368,Mumbai,78736
ORD10867,CUST00103,06-08-2022,Camera,Electronics,1,47942,Pune,47942
ORD10868,CUST00575,25-08-2022,Laptop,Electronics,5,15885,Hyderabad,79425
ORD10869,CUST03646,11-07-2023,Watch,Fashion,1,47054,Bangalore,47054
ORD10870,CUST02381,27-11-2023,Tablet,Electronics,4,43083,Bangalore,172332
ORD10871,CUST01584,16-04-2022,Watch,Fashion,3,43803,Hyderabad,131409
ORD10872,CUST01350,05-02-2023,Headphones,Electronics,3,1184,Pune,3552
ORD10873,CUST02433,29-03-2023,Tablet,Electronics,5,48091,Pune,240455
ORD10874,CUST01144,24-12-2023,Laptop,Electronics,3,39352,Mumbai,118056
ORD10875,CUST04546,29-08-2023,Camera,Electronics,5,21200,Bangalore,106000
ORD10876,CUST00357,22-01-2022,T-shirt,Fashion,4,21262,Bangalore,85048
ORD10877,CUST00235,03-05-2023,Tablet,Electronics,4,42036,Hyderabad,168144
ORD10878,CUST03963,07-03-2023,Camera,Electronics,3,38004,Delhi,114012
ORD10879,CUST04714,25-03-2022,Watch,Fashion,2,25443,Delhi,50886
ORD10880,CUST00202,11-09-2023,Headphones,Electronics,4,48539,Bangalore,194156
ORD10881,CUST02326,30-04-2022,Mobile,Electronics,5,31367,Pune,156835
ORD10882,CUST03348,26-12-2023,Camera,Electronics,2,33979,Delhi,67958
ORD10883,CUST02716,07-10-2022,Watch,Fashion,4,13918,Delhi,55672
ORD10884,CUST03046,31-03-2023,Shoes,Fashion,4,34229,Mumbai,136916
ORD10885,CUST00858,21-07-2023,Mobile,Electronics,4,32079,Hyderabad,128316
ORD10886,CUST03877,23-06-2022,Mobile,Electronics,1,43583,Delhi,43583
ORD10887,CUST00495,10-01-2022,Headphones,Electronics,5,20083,Delhi,100415
ORD10888,CUST03605,01-05-2022,Laptop,Electronics,1,44279,Hyderabad,44279
ORD10889,CUST04169,23-05-2023,Mobile,Electronics,4,4608,Chennai,18432
ORD10890,CUST02973,10-11-2022,T-shirt,Fashion,1,46097,Hyderabad,46097
ORD10891,CUST01387,31-07-2023,Laptop,Electronics,3,22536,Chennai,67608
ORD10892,CUST02413,16-08-2022,Camera,Electronics,4,18403,Bangalore,73612
ORD10893,CUST03225,30-08-2022,Watch,Fashion,2,2966,Chennai,5932
ORD10894,CUST00148,05-10-2022,Headphones,Electronics,5,31189,Delhi,155945
ORD10895,CUST02045,01-10-2023,Shoes,Fashion,2,603,Pune,1206
ORD10896,CUST02199,01-01-2024,Headphones,Electronics,1,43383,Bangalore,43383
ORD10897,CUST04528,01-01-2024,Camera,Electronics,3,13740,Chennai,41220
ORD10898,CUST04101,27-05-2022,Watch,Fashion,3,11584,Pune,34752
ORD10899,CUST02571,31-10-2022,T-shirt,Fashion,3,16897,Bangalore,50691
ORD10900,CUST00314,24-07-2022,Shoes,Fashion,2,17206,Hyderabad,34412
ORD10901,CUST02738,13-04-2022,Headphones,Electronics,2,35676,Pune,71352
ORD10902,CUST02154,13-04-2023,Mobile,Electronics,4,27183,Mumbai,108732
ORD10903,CUST00310,23-10-2023,Watch,Fashion,1,41340,Delhi,41340
ORD10904,CUST00403,22-02-2022,Headphones,Electronics,3,30302,Chennai,90906
ORD10905,CUST02160,22-03-2023,Shoes,Fashion,1,2480,Hyderabad,2480
ORD10906,CUST00857,03-04-2023,Headphones,Electronics,3,8066,Hyderabad,24198
ORD10907,CUST04953,28-02-2022,Camera,Electronics,4,3428,Bangalore,13712
ORD10908,CUST04032,22-03-2023,T-shirt,Fashion,1,21035,Pune,21035
ORD10909,CUST00292,13-10-2022,T-shirt,Fashion,5,49315,Chennai,246575
ORD10910,CUST02578,06-05-2023,Tablet,Electronics,4,16540,Delhi,66160
ORD10911,CUST01531,25-10-2023,Camera,Electronics,1,33046,Mumbai,33046
ORD10912,CUST04606,18-09-2023,Tablet,Electronics,2,7108,Pune,14216
ORD10913,CUST03989,11-09-2022,Tablet,Electronics,4,47900,Pune,191600
ORD10914,CUST03003,22-12-2023,Camera,Electronics,1,41962,Chennai,41962
ORD10915,CUST02524,18-03-2022,Camera,Electronics,1,1786,Bangalore,1786
ORD10916,CUST00270,28-03-2023,T-shirt,Fashion,2,25566,Mumbai,51132
ORD10917,CUST02829,05-04-2023,Mobile,Electronics,2,36614,Chennai,73228
ORD10918,CUST02742,25-01-2022,Camera,Electronics,1,30488,Chennai,30488
ORD10919,CUST01841,27-10-2023,T-shirt,Fashion,3,49009,Bangalore,147027
ORD10920,CUST02361,25-04-2023,T-shirt,Fashion,5,9532,Pune,47660
ORD10921,CUST04211,14-02-2023,Camera,Electronics,4,30640,Hyderabad,122560
ORD10922,CUST00058,27-08-2022,Watch,Fashion,3,45546,Pune,136638
ORD10923,CUST02332,13-05-2022,Mobile,Electronics,2,15785,Chennai,31570
ORD10924,CUST04918,22-11-2022,Watch,Fashion,3,20114,Pune,60342
ORD10925,CUST00066,22-06-2023,Tablet,Electronics,3,44509,Pune,133527
ORD10926,CUST04361,28-04-2022,Watch,Fashion,3,15795,Delhi,47385
ORD10927,CUST01039,09-07-2022,Shoes,Fashion,5,46018,Hyderabad,230090
ORD10928,CUST01595,26-01-2022,T-shirt,Fashion,3,46497,Delhi,139491
ORD10929,CUST02651,20-04-2023,Watch,Fashion,5,14464,Chennai,72320
ORD10930,CUST04308,26-01-2023,Headphones,Electronics,4,21089,Hyderabad,84356
ORD10931,CUST02288,25-11-2023,Headphones,Electronics,5,47805,Bangalore,239025
ORD10932,CUST03322,17-10-2022,Shoes,Fashion,4,33469,Chennai,133876
ORD10933,CUST02262,04-11-2022,Tablet,Electronics,3,19162,Hyderabad,57486
ORD10934,CUST04229,05-10-2022,Camera,Electronics,1,40846,Pune,40846
ORD10935,CUST04501,31-05-2022,Watch,Fashion,3,26958,Hyderabad,80874
ORD10936,CUST01617,04-12-2022,Tablet,Electronics,4,42050,Pune,168200
ORD10937,CUST00729,12-12-2023,Headphones,Electronics,1,9695,Mumbai,9695
ORD10938,CUST03972,30-06-2022,Laptop,Electronics,5,22360,Bangalore,111800
ORD10939,CUST02261,07-03-2023,Shoes,Fashion,2,9496,Delhi,18992
ORD10940,CUST00889,27-05-2023,Laptop,Electronics,5,4266,Mumbai,21330
ORD10941,CUST03264,27-07-2023,Tablet,Electronics,4,17505,Hyderabad,70020
ORD10942,CUST04490,04-04-2023,Mobile,Electronics,1,6350,Hyderabad,6350
ORD10943,CUST00195,02-01-2023,Mobile,Electronics,5,48072,Bangalore,240360
ORD10944,CUST03212,15-01-2023,Laptop,Electronics,3,19441,Delhi,58323
ORD10945,CUST01484,21-11-2023,Tablet,Electronics,2,19194,Mumbai,38388
ORD10946,CUST04568,13-12-2022,T-shirt,Fashion,5,43226,Pune,216130
ORD10947,CUST01651,21-08-2023,Camera,Electronics,4,30130,Bangalore,120520
ORD10948,CUST03057,15-08-2023,Headphones,Electronics,1,6295,Mumbai,6295
ORD10949,CUST01821,01-08-2022,Mobile,Electronics,5,43279,Bangalore,216395
ORD10950,CUST00308,22-12-2023,Tablet,Electronics,2,6532,Hyderabad,13064
ORD10951,CUST02855,16-05-2022,Tablet,Electronics,5,17459,Mumbai,87295
ORD10952,CUST03958,26-06-2022,Camera,Electronics,4,12480,Bangalore,49920
ORD10953,CUST01032,23-07-2022,Headphones,Electronics,1,45675,Chennai,45675
ORD10954,CUST04753,07-12-2023,Camera,Electronics,2,9644,Chennai,19288
ORD10955,CUST03186,22-05-2023,Shoes,Fashion,1,2823,Mumbai,2823
ORD10956,CUST02079,27-07-2023,Mobile,Electronics,2,14134,Hyderabad,28268
ORD10957,CUST01719,23-02-2022,Laptop,Electronics,5,14950,Mumbai,74750
ORD10958,CUST01108,22-02-2022,Headphones,Electronics,2,41137,Mumbai,82274
ORD10959,CUST03405,13-11-2023,Tablet,Electronics,1,48559,Bangalore,48559
ORD10960,CUST03366,12-09-2023,Tablet,Electronics,2,49778,Bangalore,99556
ORD10961,CUST02086,17-11-2023,Laptop,Electronics,3,32307,Mumbai,96921
ORD10962,CUST04805,06-02-2022,Watch,Fashion,5,23139,Mumbai,115695
ORD10963,CUST00996,14-10-2023,Mobile,Electronics,2,15003,Bangalore,30006
ORD10964,CUST01873,11-05-2022,Tablet,Electronics,2,6343,Bangalore,12686
ORD10965,CUST01444,21-05-2023,Headphones,Electronics,3,34534,Chennai,103602
ORD10966,CUST02681,28-03-2023,Camera,Electronics,5,12003,Bangalore,60015
